pointing_id,beam_id,beam_name,source_name,ra,dec,gl,gb,mjd_start,utc_start,f0_user,f0_opt,f0_opt_err,f1_user,f1_opt,f1_opt_err,acc_user,acc_opt,acc_opt_err,dm_user,dm_opt,dm_opt_err,sn_fft,sn_fold,pepoch,maxdm_ymw16,dist_ymw16,pics_trapum_ter5,pics_palfa,png_path,metafile_path,filterbank_path,candidate_tarball_path
7620,2341448,cfbf00013,J1735.3-0717,17:35:09.42,-07:14:52.60,17.428213,13.351893,59933.5822491065,2022-12-20T13:58:19,451.108463,451.108276422,7.2604724834e-05,6.503585769e-06,7.5948161e-06,6.39575517e-07,-4.322078,-5.0472773514,0.425041081704,52.169998,52.17658466,0.0098910244609,8.99042,9.55214,59933.5856415582620,204.027401,200.7,0.0260979194707,0.181931813753,plots/2022-12-20T13:58:19_J1735.3-0717_cfbf00013_00000010.png,metafiles/2022-12-20T13:58:19.meta,/beegfs/DATA/TRAPUM/SCI-20180923-MK-02/20220912-0009/20221220_135819/cfbf00013/2022-12-20-13:58:26_cfbf00013_0000000000000000.fil,/beegfs/PROCESSING/TRAPUM/fold_and_score_20210524/2022/12/30/4917918/4917918_folds_and_scores.tar.gz
7620,2341452,cfbf00017,J1735.3-0717,17:35:05.94,-07:14:14.20,17.430260,13.369690,59933.5822491065,2022-12-20T13:58:19,450.067497,450.067763316,0.000251078227257,-2.7538471909e-05,-2.5541246717e-05,2.209889643e-06,18.343529,17.013156146,1.47202837831,27.84,27.84,0.0343126094624,9.0818,7.72768,59933.5856444138539,203.865798,184.5,0.0103833399038,0.266105891406,plots/2022-12-20T13:58:19_J1735.3-0717_cfbf00017_00000011.png,metafiles/2022-12-20T13:58:19.meta,/beegfs/DATA/TRAPUM/SCI-20180923-MK-02/20220912-0009/20221220_135819/cfbf00017/2022-12-20-13:58:26_cfbf00017_0000000000000000.fil,/beegfs/PROCESSING/TRAPUM/fold_and_score_20210524/2022/12/30/4917922/4917922_folds_and_scores.tar.gz
7620,2341454,cfbf00019,J1735.3-0717,17:35:21.44,-07:16:43.70,17.426453,13.293432,59933.5822491065,2022-12-20T13:58:19,1.192388,1.19237467299,3.526604526e-06,-1.98868912e-07,1.19406601e-07,3.1065883e-08,50.0,-30.0217701745,7.81064196056,82.830002,72.86244199,0.181761209955,10.50818,29.49852,59933.5856415582547,204.511341,213.2,0.734264615796,0.987435757699,plots/2022-12-20T13:58:19_J1735.3-0717_cfbf00019_00000012.png,metafiles/2022-12-20T13:58:19.meta,/beegfs/DATA/TRAPUM/SCI-20180923-MK-02/20220912-0009/20221220_135819/cfbf00019/2022-12-20-13:58:26_cfbf00019_0000000000000000.fil,/beegfs/PROCESSING/TRAPUM/fold_and_score_20210524/2022/12/30/4917924/4917924_folds_and_scores.tar.gz
7620,2341454,cfbf00019,J1735.3-0717,17:35:21.44,-07:16:43.70,17.426453,13.293432,59933.5822491065,2022-12-20T13:58:19,387.323116,387.322156456,0.000246052442194,-1.7093044333e-05,-1.8047870872e-05,2.167477643e-06,13.230209,13.9692901122,1.67766515964,141.899994,141.899994,0.0390402442404,9.73245,7.89216,59933.5856415582547,204.511341,1989.8,0.0207307050489,0.107991937094,plots/2022-12-20T13:58:19_J1735.3-0717_cfbf00019_00000013.png,metafiles/2022-12-20T13:58:19.meta,/beegfs/DATA/TRAPUM/SCI-20180923-MK-02/20220912-0009/20221220_135819/cfbf00019/2022-12-20-13:58:26_cfbf00019_0000000000000000.fil,/beegfs/PROCESSING/TRAPUM/fold_and_score_20210524/2022/12/30/4917924/4917924_folds_and_scores.tar.gz
7620,2341454,cfbf00019,J1735.3-0717,17:35:21.44,-07:16:43.70,17.426453,13.293432,59933.5822491065,2022-12-20T13:58:19,256.464405,256.46347211,0.000203039229986,-1.4106952788e-05,-1.3652273483e-05,1.788573963e-06,16.490234,15.9587975285,2.09076255791,12.36,12.36,0.0486532243634,9.4263,8.02701,59933.5856415582547,204.511341,168.3,0.0163035241246,0.269062320216,plots/2022-12-20T13:58:19_J1735.3-0717_cfbf00019_00000014.png,metafiles/2022-12-20T13:58:19.meta,/beegfs/DATA/TRAPUM/SCI-20180923-MK-02/20220912-0009/20221220_135819/cfbf00019/2022-12-20-13:58:26_cfbf00019_0000000000000000.fil,/beegfs/PROCESSING/TRAPUM/fold_and_score_20210524/2022/12/30/4917924/4917924_folds_and_scores.tar.gz
7620,2341454,cfbf00019,J1735.3-0717,17:35:21.44,-07:16:43.70,17.426453,13.293432,59933.5822491065,2022-12-20T13:58:19,141.495948,141.495001783,0.00028753747679,2.3598983934e-05,2.0234357082e-05,2.532919596e-06,-50.0,-42.8715330515,5.36653489425,192.210007,192.210007,0.1248850769,9.18072,7.3565,59933.5856415582547,204.511341,9200.2,0.0168395614186,0.150548134388,plots/2022-12-20T13:58:19_J1735.3-0717_cfbf00019_00000015.png,metafiles/2022-12-20T13:58:19.meta,/beegfs/DATA/TRAPUM/SCI-20180923-MK-02/20220912-0009/20221220_135819/cfbf00019/2022-12-20-13:58:26_cfbf00019_0000000000000000.fil,/beegfs/PROCESSING/TRAPUM/fold_and_score_20210524/2022/12/30/4917924/4917924_folds_and_scores.tar.gz
7620,2341457,cfbf00022,J1735.3-0717,17:35:24.92,-07:17:22.10,17.424404,13.275637,59933.5822491065,2022-12-20T13:58:19,354.18715,354.186830421,0.000188929255995,5.907205811e-05,5.8981275147e-05,1.662879377e-06,-50.0,-49.9232041781,1.40747543693,125.07,125.07,0.0328087289881,9.38536,8.43585,59933.5856444138539,204.669975,1058.6,0.00389997680801,0.176045010346,plots/2022-12-20T13:58:19_J1735.3-0717_cfbf00022_00000016.png,metafiles/2022-12-20T13:58:19.meta,/beegfs/DATA/TRAPUM/SCI-20180923-MK-02/20220912-0009/20221220_135819/cfbf00022/2022-12-20-13:58:26_cfbf00022_0000000000000000.fil,/beegfs/PROCESSING/TRAPUM/fold_and_score_20210524/2022/12/30/4917927/4917927_folds_and_scores.tar.gz
7620,2341458,cfbf00023,J1735.3-0717,17:35:17.95,-07:16:05.20,17.428506,13.311277,59933.5822491065,2022-12-20T13:58:19,148.289188,148.287323788,0.000147681138308,-2.4731974411e-05,-2.3733361815e-05,1.299830024e-06,50.0,47.9817336602,2.62791392971,478.790009,478.790009,0.0612552906119,9.10527,7.5075,59933.5856444138539,204.351532,25000.0,0.0343030301694,0.294471794842,plots/2022-12-20T13:58:19_J1735.3-0717_cfbf00023_00000017.png,metafiles/2022-12-20T13:58:19.meta,/beegfs/DATA/TRAPUM/SCI-20180923-MK-02/20220912-0009/20221220_135819/cfbf00023/2022-12-20-13:58:26_cfbf00023_0000000000000000.fil,/beegfs/PROCESSING/TRAPUM/fold_and_score_20210524/2022/12/30/4917928/4917928_folds_and_scores.tar.gz
7620,2341459,cfbf00024,J1735.3-0717,17:35:26.67,-07:17:41.30,17.423401,13.266704,59933.5822492850,2022-12-20T13:58:19,202.053726,202.053699435,0.000290938928375,1.9441124043e-05,2.0796022699e-05,2.554282728e-06,-28.84531,-30.8556130332,3.78981291882,19.77,19.77,0.0887875414211,10.31358,7.36488,59933.5856531591305,204.749125,177.3,0.0119653747844,0.125628498659,plots/2022-12-20T13:58:19_J1735.3-0717_cfbf00024_00000018.png,metafiles/2022-12-20T13:58:19.meta,/beegfs/DATA/TRAPUM/SCI-20180923-MK-02/20220912-0009/20221220_135819/cfbf00024/2022-12-20-13:58:26_cfbf00024_0000000000000000.fil,/beegfs/PROCESSING/TRAPUM/fold_and_score_20210524/2022/12/30/4917929/4917929_folds_and_scores.tar.gz
7620,2341460,cfbf00025,J1735.3-0717,17:35:16.21,-07:15:46.00,17.429530,13.320175,59933.5822492850,2022-12-20T13:58:19,463.230059,463.229102675,0.000241823940377,6.8619984081e-05,6.9794229583e-05,2.123080323e-06,-44.409367,-45.1694064992,1.37399084382,152.429993,152.54224337,0.0321899616219,9.68664,8.28905,59933.5856531591305,204.271566,2925.0,0.0108263354371,0.259131283219,plots/2022-12-20T13:58:19_J1735.3-0717_cfbf00025_00000019.png,metafiles/2022-12-20T13:58:19.meta,/beegfs/DATA/TRAPUM/SCI-20180923-MK-02/20220912-0009/20221220_135819/cfbf00025/2022-12-20-13:58:26_cfbf00025_0000000000000000.fil,/beegfs/PROCESSING/TRAPUM/fold_and_score_20210524/2022/12/30/4917930/4917930_folds_and_scores.tar.gz
7620,2341460,cfbf00025,J1735.3-0717,17:35:16.21,-07:15:46.00,17.429530,13.320175,59933.5822492850,2022-12-20T13:58:19,543.016886,543.016779742,0.000268605441647,-3.2407405533e-05,-3.8459286199e-05,2.358207078e-06,17.891701,21.2328686198,1.30194577068,69.029999,69.03273492,0.0305013146661,9.26862,7.97724,59933.5856531591305,204.271566,210.7,0.0242224102123,0.110883312603,plots/2022-12-20T13:58:19_J1735.3-0717_cfbf00025_00000020.png,metafiles/2022-12-20T13:58:19.meta,/beegfs/DATA/TRAPUM/SCI-20180923-MK-02/20220912-0009/20221220_135819/cfbf00025/2022-12-20-13:58:26_cfbf00025_0000000000000000.fil,/beegfs/PROCESSING/TRAPUM/fold_and_score_20210524/2022/12/30/4917930/4917930_folds_and_scores.tar.gz
7620,2341460,cfbf00025,J1735.3-0717,17:35:16.21,-07:15:46.00,17.429530,13.320175,59933.5822492850,2022-12-20T13:58:19,527.302129,527.300721078,0.000214726215444,1.368055064e-05,1.0609447018e-05,1.8851773e-06,-7.777943,-6.03191323765,1.07179948494,31.02,31.06226182,0.025109826179,9.01695,8.3694,59933.5856531591305,204.271566,187.0,0.0106403614961,0.257415770217,plots/2022-12-20T13:58:19_J1735.3-0717_cfbf00025_00000021.png,metafiles/2022-12-20T13:58:19.meta,/beegfs/DATA/TRAPUM/SCI-20180923-MK-02/20220912-0009/20221220_135819/cfbf00025/2022-12-20-13:58:26_cfbf00025_0000000000000000.fil,/beegfs/PROCESSING/TRAPUM/fold_and_score_20210524/2022/12/30/4917930/4917930_folds_and_scores.tar.gz
7620,2341466,cfbf00031,J1735.3-0717,17:35:10.98,-07:14:48.40,17.432580,13.346905,59933.5822492850,2022-12-20T13:58:19,604.32439,604.325081259,0.000162532188812,3.3866995271e-05,3.3595560303e-05,1.428140744e-06,-16.800695,-16.6660228303,0.708464911461,21.870001,21.86508427,0.0165699528729,9.16334,10.21509,59933.5856503035314,204.030399,179.3,0.0635906977432,0.275026798039,plots/2022-12-20T13:58:19_J1735.3-0717_cfbf00031_00000022.png,metafiles/2022-12-20T13:58:19.meta,/beegfs/DATA/TRAPUM/SCI-20180923-MK-02/20220912-0009/20221220_135819/cfbf00031/2022-12-20-13:58:26_cfbf00031_0000000000000000.fil,/beegfs/PROCESSING/TRAPUM/fold_and_score_20210524/2022/12/30/4917936/4917936_folds_and_scores.tar.gz
7620,2341467,cfbf00032,J1735.3-0717,17:35:33.64,-07:18:58.10,17.419321,13.231079,59933.5822492850,2022-12-20T13:58:19,2.38595,2.38474131206,2.511368153e-06,2.59745325e-07,-5.6397695e-08,2.2048422e-08,-32.636765,7.0899109539,2.77177588495,110.519997,72.53737291,0.0649360861558,18.90629,55.04597,59933.5856531591305,205.063517,213.1,0.950038359076,0.996050356681,plots/2022-12-20T13:58:19_J1735.3-0717_cfbf00032_00000023.png,metafiles/2022-12-20T13:58:19.meta,/beegfs/DATA/TRAPUM/SCI-20180923-MK-02/20220912-0009/20221220_135819/cfbf00032/2022-12-20-13:58:26_cfbf00032_0000000000000000.fil,/beegfs/PROCESSING/TRAPUM/fold_and_score_20210524/2022/12/30/4917937/4917937_folds_and_scores.tar.gz
7620,2341467,cfbf00032,J1735.3-0717,17:35:33.64,-07:18:58.10,17.419321,13.231079,59933.5822492850,2022-12-20T13:58:19,1.192982,1.19237101489,2.814648739e-06,-1.98967981e-07,2.6848462e-08,2.4711058e-08,50.0,-6.75038753018,6.21297368753,121.32,73.37500173,0.145555893734,11.51234,36.83605,59933.5856531591305,205.063517,213.6,0.811485310357,0.313367515275,plots/2022-12-20T13:58:19_J1735.3-0717_cfbf00032_00000024.png,metafiles/2022-12-20T13:58:19.meta,/beegfs/DATA/TRAPUM/SCI-20180923-MK-02/20220912-0009/20221220_135819/cfbf00032/2022-12-20-13:58:26_cfbf00032_0000000000000000.fil,/beegfs/PROCESSING/TRAPUM/fold_and_score_20210524/2022/12/30/4917937/4917937_folds_and_scores.tar.gz
7620,2341467,cfbf00032,J1735.3-0717,17:35:33.64,-07:18:58.10,17.419321,13.231079,59933.5822492850,2022-12-20T13:58:19,0.795184,0.794905072014,2.107039171e-06,1.21108644e-07,-1.04707799e-07,1.8498637e-08,-45.659191,39.4897572041,6.97672640131,110.519997,72.21965105,0.163446017524,9.50622,32.80449,59933.5856531591305,205.063517,212.9,0.912207560466,0.327909983073,plots/2022-12-20T13:58:19_J1735.3-0717_cfbf00032_00000025.png,metafiles/2022-12-20T13:58:19.meta,/beegfs/DATA/TRAPUM/SCI-20180923-MK-02/20220912-0009/20221220_135819/cfbf00032/2022-12-20-13:58:26_cfbf00032_0000000000000000.fil,/beegfs/PROCESSING/TRAPUM/fold_and_score_20210524/2022/12/30/4917937/4917937_folds_and_scores.tar.gz
7620,2341467,cfbf00032,J1735.3-0717,17:35:33.64,-07:18:58.10,17.419321,13.231079,59933.5822492850,2022-12-20T13:58:19,446.336431,446.335713757,0.000309263328401,-5.8584846938e-05,-5.7455764725e-05,2.715160816e-06,39.349903,38.5915901466,1.82373187893,177.899994,177.899994,0.0427251689711,9.10537,7.04025,59933.5856531591305,205.063517,5958.4,0.0082095019326,0.11920863366,plots/2022-12-20T13:58:19_J1735.3-0717_cfbf00032_00000026.png,metafiles/2022-12-20T13:58:19.meta,/beegfs/DATA/TRAPUM/SCI-20180923-MK-02/20220912-0009/20221220_135819/cfbf00032/2022-12-20-13:58:26_cfbf00032_0000000000000000.fil,/beegfs/PROCESSING/TRAPUM/fold_and_score_20210524/2022/12/30/4917937/4917937_folds_and_scores.tar.gz
7620,2341468,cfbf00033,J1735.3-0717,17:35:09.24,-07:14:29.20,17.433604,13.355804,59933.5822492850,2022-12-20T13:58:19,902.315296,902.313834949,0.000142305941028,0.000150489992647,0.000150670645801,1.249367382e-06,-50.0,-50.0601027088,0.415092598674,24.389999,24.3784736,0.00972483893164,10.26636,7.77147,59933.5856531591305,203.949678,181.6,0.00899051578426,0.389959547993,plots/2022-12-20T13:58:19_J1735.3-0717_cfbf00033_00000027.png,metafiles/2022-12-20T13:58:19.meta,/beegfs/DATA/TRAPUM/SCI-20180923-MK-02/20220912-0009/20221220_135819/cfbf00033/2022-12-20-13:58:26_cfbf00033_0000000000000000.fil,/beegfs/PROCESSING/TRAPUM/fold_and_score_20210524/2022/12/30/4917938/4917938_folds_and_scores.tar.gz
7620,2341468,cfbf00033,J1735.3-0717,17:35:09.24,-07:14:29.20,17.433604,13.355804,59933.5822492850,2022-12-20T13:58:19,493.396932,493.396321015,6.0294903421e-05,1.1554754829e-05,5.502874163e-06,5.29355873e-07,-7.020774,-3.3436004714,0.321641426876,125.43,125.43,0.00753531997835,9.04322,8.0246,59933.5856531591305,203.949678,1070.7,0.0456320385722,0.17283760417,plots/2022-12-20T13:58:19_J1735.3-0717_cfbf00033_00000028.png,metafiles/2022-12-20T13:58:19.meta,/beegfs/DATA/TRAPUM/SCI-20180923-MK-02/20220912-0009/20221220_135819/cfbf00033/2022-12-20-13:58:26_cfbf00033_0000000000000000.fil,/beegfs/PROCESSING/TRAPUM/fold_and_score_20210524/2022/12/30/4917938/4917938_folds_and_scores.tar.gz
7620,2341469,cfbf00034,J1735.3-0717,17:35:35.38,-07:19:17.30,17.418296,13.222182,59933.5822492850,2022-12-20T13:58:19,3.975141,3.97458314403,1.322699434e-05,-0.0,0.0,1.16125688e-07,0.0,-0.0,8.75905828206,62.220001,73.80579026,0.205204359584,10.27227,15.67711,59933.5856531591305,205.141617,213.9,0.817959200749,0.991076262184,plots/2022-12-20T13:58:19_J1735.3-0717_cfbf00034_00000029.png,metafiles/2022-12-20T13:58:19.meta,/beegfs/DATA/TRAPUM/SCI-20180923-MK-02/20220912-0009/20221220_135819/cfbf00034/2022-12-20-13:58:26_cfbf00034_0000000000000000.fil,/beegfs/PROCESSING/TRAPUM/fold_and_score_20210524/2022/12/30/4917939/4917939_folds_and_scores.tar.gz
7620,2341469,cfbf00034,J1735.3-0717,17:35:35.38,-07:19:17.30,17.418296,13.222182,59933.5822492850,2022-12-20T13:58:19,1.192979,1.19236801489,2.882587348e-06,-5.0914413e-08,-5.0914413e-08,2.5307521e-08,12.794657,12.8012131512,6.36300267108,115.529999,73.18885509,0.149069625475,9.40922,35.96787,59933.5856531591305,205.141617,213.5,0.760903142161,0.986418499013,plots/2022-12-20T13:58:19_J1735.3-0717_cfbf00034_00000030.png,metafiles/2022-12-20T13:58:19.meta,/beegfs/DATA/TRAPUM/SCI-20180923-MK-02/20220912-0009/20221220_135819/cfbf00034/2022-12-20-13:58:26_cfbf00034_0000000000000000.fil,/beegfs/PROCESSING/TRAPUM/fold_and_score_20210524/2022/12/30/4917939/4917939_folds_and_scores.tar.gz
7620,2341471,cfbf00036,J1735.3-0717,17:35:37.12,-07:19:36.50,17.417270,13.213285,59933.5822494634,2022-12-20T13:58:19,0.794892,0.79491856457,4.344804388e-06,-9.162919e-08,1.79350541e-07,3.8144977e-08,34.557827,-67.639556922,14.3854768522,55.080002,74.70445868,0.337026919283,9.64782,23.86311,59933.5856533376025,205.219549,214.5,0.939417795723,0.991896784038,plots/2022-12-20T13:58:19_J1735.3-0717_cfbf00036_00000031.png,metafiles/2022-12-20T13:58:19.meta,/beegfs/DATA/TRAPUM/SCI-20180923-MK-02/20220912-0009/20221220_135819/cfbf00036/2022-12-20-13:58:26_cfbf00036_0000000000000000.fil,/beegfs/PROCESSING/TRAPUM/fold_and_score_20210524/2022/12/30/4917941/4917941_folds_and_scores.tar.gz
7620,2341472,cfbf00037,J1735.3-0717,17:35:20.06,-07:17:11.30,17.416697,13.294510,59933.5822494634,2022-12-20T13:58:19,798.443314,798.443420258,0.000215998692869,-3.499951659e-06,-1.0184118364e-05,1.896348947e-06,1.314131,3.82384249095,0.712025327795,59.790001,59.8123292,0.01668107283,11.41444,8.6401,59933.5856533376025,204.584393,205.3,0.00843892674469,0.193437805508,plots/2022-12-20T13:58:19_J1735.3-0717_cfbf00037_00000032.png,metafiles/2022-12-20T13:58:19.meta,/beegfs/DATA/TRAPUM/SCI-20180923-MK-02/20220912-0009/20221220_135819/cfbf00037/2022-12-20-13:58:26_cfbf00037_0000000000000000.fil,/beegfs/PROCESSING/TRAPUM/fold_and_score_20210524/2022/12/30/4917942/4917942_folds_and_scores.tar.gz
7620,2341473,cfbf00038,J1735.3-0717,17:35:21.80,-07:17:30.50,17.415673,13.285613,59933.5822494634,2022-12-20T13:58:19,286.366741,286.36644879,0.000188499914243,5.041138563e-06,7.208976414e-06,1.654924894e-06,-5.277482,-7.54696218042,1.73250945175,309.690002,309.86639153,0.040588782547,9.0216,8.0671,59933.5856533376025,204.663559,25000.0,0.00750062221464,0.1537259897,plots/2022-12-20T13:58:19_J1735.3-0717_cfbf00038_00000033.png,metafiles/2022-12-20T13:58:19.meta,/beegfs/DATA/TRAPUM/SCI-20180923-MK-02/20220912-0009/20221220_135819/cfbf00038/2022-12-20-13:58:26_cfbf00038_0000000000000000.fil,/beegfs/PROCESSING/TRAPUM/fold_and_score_20210524/2022/12/30/4917943/4917943_folds_and_scores.tar.gz
